path,#multi,nodes,type
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00065_CX_LJ_CX_LJ_stamp_2021_05_13_14_52.ano.eswc,3,"[1230, 8303, 11492]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00067_CX_LJ_CX_LJ_CX_LJ_CX_LJ_stamp_2021_05_13_14_55.ano.eswc,6,"[802, 2101, 4615, 28966, 35277, 35809]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00069_DYJ_WYP_DYJ_WYP_DYJ_WYP_stamp_2021_01_19_12_49.ano.eswc,8,"[15278, 26864, 27270, 43282, 49168, 52436, 52971, 53466]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00073_LJ_WYP_LJ_WYP_stamp_2021_05_12_19_53.ano.eswc,3,"[4126, 6726, 29856]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00074_SYY_LJ_SYY_LJ_stamp_2021_01_19_11_11.ano.eswc,7,"[214, 6265, 17347, 22042, 29847, 53194, 63167]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00079_LJ_WYP_LJ_WYP_stamp_2021_05_12_19_55.ano.eswc,3,"[9173, 19844, 24952]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00081_CX_LJ_CX_LJ_stamp_2021_05_13_15_04.ano.eswc,7,"[3500, 3582, 4534, 17249, 27277, 39325, 49661]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00082_LJ_SYY_LJ_SYY_stamp_2021_01_19_11_36.ano.eswc,4,"[3087, 27262, 62678, 67479]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00083_LJ_WYP_LJ_WYP_LJ_WYP_stamp_2021_05_12_19_58.ano.eswc,5,"[1150, 15607, 19459, 25861, 36790]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00084_LJ_WYP_LJ_WYP_stamp_2021_05_12_19_59.ano.eswc,5,"[515, 1792, 7227, 17394, 20981]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00088_LJ_WYP_LJ_WYP_stamp_2021_05_12_20_01.ano.eswc,8,"[267, 2396, 2831, 7296, 11538, 12098, 23930, 26810]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00098_LJ_WYP_LJ_WYP_stamp_2021_05_12_20_03.ano.eswc,3,"[8749, 14097, 14446]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00108_SYY_YLL_SYY_YLL_stamp_2021_05_11_15_07.ano.eswc,9,"[12299, 15087, 17904, 20309, 20634, 21292, 26075, 26381, 26553]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00111_YLL_CX_YLL_CX_stamp_2021_05_12_11_08.ano.eswc,2,"[844, 12537]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00113_SYY_YLL_SYY_YLL_stamp_2021_05_11_15_08.ano.eswc,8,"[294, 924, 1554, 1802, 1929, 14794, 21360, 27986]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00114_SYY_YLL_SYY_YLL_stamp_2021_05_11_15_09.ano.eswc,6,"[961, 1411, 4938, 12515, 28496, 34405]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00147_YLL_CX_YLL_CX_YLL_CX_stamp_2021_05_12_11_09.ano.eswc,0,[],R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00153_DYJ_YLL_DYJ_YLL_stamp_2021_01_19_13_09.ano.eswc,3,"[161, 8053, 28150]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00163_YLL_CX_YLL_CX_YLL_CX_stamp_2021_05_12_11_09.ano.eswc,2,"[19527, 33658]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00174_WYP_ZLL_WYP_DYJ_WYP_DYJ_WYP_stamp_2021_01_19_12_09.ano.eswc,14,"[525, 538, 576, 1452, 3093, 3395, 6053, 7705, 16248, 61403, 69088, 70885, 82140, 98685]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00180_YLL_CX_YLL_CX_YLL_CX_stamp_2021_05_12_11_10.ano.eswc,3,"[3269, 12033, 12108]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00225_YLL_CX_YLL_CX_YLL_CX_stamp_2021_05_12_11_11.ano.eswc,1,[23645],R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00247_DYJ_CX_DYJ_CX_DYJ_CX_stamp_2021_01_19_13_21.ano.eswc,3,"[1112, 5251, 43104]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00286_DYJ_CX_DYJ_CX_DYJ_CX_stamp_2021_01_19_13_24.ano.eswc,6,"[4435, 8554, 15710, 15712, 20351, 39327]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00411_WYP_SYY_WYP_SYY_WYP_SYY_stamp_2021_05_13_14_12.ano.eswc,15,"[298, 1449, 2395, 4001, 6967, 16304, 17700, 21902, 36515, 44276, 45500, 47858, 50361, 56335, 57438]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00413_WYP_SYY_WYP_SYY_WYP_SYY_WYP_SYY_stamp_2021_05_13_14_09.ano.eswc,9,"[14450, 18845, 21038, 22794, 25490, 30571, 39288, 40232, 44766]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00414_WYP_SYY_WYP_SYY_WYP_SYY_stamp_2021_05_13_14_07.ano.eswc,11,"[9233, 15447, 19491, 26649, 38394, 38400, 38404, 38415, 46093, 61275, 65300]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00420_WYP_SYY_WYP_SYY_WYP_SYY_stamp_2021_05_13_14_02.ano.eswc,15,"[5097, 5218, 5914, 38515, 41658, 50440, 62504, 63947, 65713, 66907, 71884, 73623, 75498, 80531, 84992]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00424_YLL_ZLL_YLL_ZLL_stamp_2021_01_19_11_29.ano.eswc,6,"[2387, 2828, 18216, 40103, 58179, 61661]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00426_WYP_SYY_WYP_SYY_WYP_SYY_WYP_SYY_stamp_2021_05_13_13_49.ano.eswc,14,"[2943, 3677, 5249, 6132, 6765, 12964, 13677, 15161, 25920, 39099, 55565, 56269, 60636, 62388]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00427_WYP_SYY_WYP_SYY_WYP_SYY_WYP_SYY_stamp_2021_05_13_13_45.ano.eswc,9,"[2814, 5221, 7782, 8120, 9480, 19268, 19271, 47069, 50723]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00432_WYP_ZLL_WYP_ZLL_WYP_ZLL_WYP_ZLL_stamp_2021_01_19_11_19.ano.eswc,8,"[6693, 7674, 7678, 11811, 11818, 41221, 44318, 49965]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00442_WYP_SYY_WYP_SYY_WYP_SYY_WYP_SYY_WYP_SYY_WYP_stamp_2021_05_13_13_39.ano.eswc,4,"[1196, 34675, 45980, 50778]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00457_WYP_SYY_WYP_SYY_stamp_2021_05_13_13_19.ano.eswc,3,"[6265, 7652, 25700]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18864_00460_WYP_SYY_WYP_SYY_WYP_SYY_WYP_stamp_2021_05_13_13_14.ano.eswc,10,"[1431, 3478, 7421, 20758, 21236, 22516, 22723, 27138, 27857, 30857]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18866_00139_CX_YW_CX_WYP_stamp_2021_01_27_14_07.ano.eswc,2,"[2518, 3512]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18866_00186_YLL_LJ&SYY_YLL_LJ&SYY_stamp_2021_01_27_13_56.ano.eswc,0,[],R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18866_00299_CX_ZLL_stamp_2021_01_27_14_10.ano.eswc,0,[],R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18866_01458_YLL_LJ&SYY_YLL_LJ&SYY_stamp_2021_01_27_13_55.ano.eswc,0,[],R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18868_00443_SYY_LJ_stamp_2021_01_14_15_57.ano.eswc,10,"[2310, 4389, 13221, 15362, 18831, 23278, 29851, 31277, 32489, 32887]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R165\pre_18868_00465_SYY_YLL_SYY_YLL_stamp_2021_05_11_15_10.ano.eswc,4,"[893, 16355, 25575, 30272]",R165
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00041.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00010.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4922_x30354_y7405.swc,5,"[832, 10997, 11564, 12010, 13079]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00309.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00143.swc,2,"[243, 16016]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3945_x11262_y6434.swc,4,"[17, 2140, 3560, 25608]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_2621_x11765_y8944.swc,5,"[18774, 23491, 33353, 39247, 41999]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00031.swc,2,"[7765, 9031]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00488.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00166.swc,5,"[1033, 9884, 10875, 11609, 13737]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17787_00019.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00027.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00033.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_6014_x17935_y4434.swc,6,"[645, 22807, 26251, 29399, 29519, 46418]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4571_x10055_y8359.swc,4,"[10, 3286, 3940, 5028]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6181_x10238_y3690.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00191.swc,2,"[18836, 25475]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00061.swc,3,"[4601, 7501, 8753]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00045.swc,1,[9869],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4052_x9852_y8712.swc,3,"[3071, 5408, 16057]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00054.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00123.swc,2,"[19357, 31735]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00154.swc,4,"[439, 2885, 4097, 5733]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_2086_x2903_y21496.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17787_00050.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00061.swc,1,[12303],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00203.swc,5,"[19452, 19556, 20004, 21330, 21498]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00034.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00021.swc,2,"[1785, 15633]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00194.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_5894_x11460_y10079.swc,1,[33520],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_5319_x14289_y4114.swc,4,"[2638, 12152, 16446, 17428]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00220.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00046.swc,1,[3084],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_5082_x26232_y14941.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3807_x9130_y11820.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_6301_x4756_y24516.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00229.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00089.swc,3,"[4315, 6227, 19382]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3225_x17398_y19713.swc,1,[5786],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00143.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00133.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00159.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00057.swc,2,"[5729, 17161]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00033.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00136.swc,4,"[11641, 17254, 18742, 27828]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17543_5334_x5066_y20381.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00064.swc,2,"[383, 4218]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18047_4458_x18853_y10785.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4533_x14227_y15937.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00042.swc,1,[9872],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18452_4126_x15225_y20986.swc,1,[6894],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_3163_x6264_y21524.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00542.swc,3,"[3513, 9640, 14505]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00023.swc,1,[2194],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_3668_x9453_y17266.swc,1,[2779],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00116.swc,3,"[5884, 6573, 8242]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00150.swc,6,"[3720, 8596, 10323, 10871, 27689, 29608]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3729_x15151_y26698.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00032.swc,1,[271],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00312.swc,5,"[661, 1202, 1573, 1611, 16367]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00059.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00054.swc,6,"[870, 10470, 16343, 19980, 24443, 27202]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00161.swc,4,"[14163, 21295, 21319, 21979]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_5099_x6368_y29941.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00003.swc_stamp_2021_05_20_15_05.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00045.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18047_7769_x31046_y13195.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00155.swc,2,"[6881, 8239]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00176.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17543_4868_x6727_y21047.swc,3,"[231, 11699, 12142]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00107.swc_stamp_2021_05_21_16_08.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00023.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00584.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6477_x30376_y5078.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01132.swc,2,"[20842, 21331]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_7172_x22280_y4802.swc,3,"[103, 237, 10925]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00146.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00047.swc,1,[344],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00193.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6675_x8876_y4461.swc,1,[14979],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01032.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00014.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01104.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00127.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00129.swc,1,[9512],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3931_x26823_y7496.swc,4,"[44, 747, 9927, 18892]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00106.swc_stamp_2021_05_20_16_06.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00143.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00565.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_6956_x8154_y30811.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00077.swc,4,"[2343, 4844, 5699, 6668]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00039.swc_stamp_2021_05_20_14_59.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00096.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00001.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00153.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00019.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_2584_x14386_y13639.swc,1,[24954],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3810_x16082_y20891.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00242.swc,1,[10062],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00027.swc,8,"[2456, 2468, 3602, 3659, 6172, 7611, 15256, 15954]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_5287_x32054_y8614.swc,5,"[3251, 5830, 15197, 17719, 22412]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01103.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_2390_x8944_y12077.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5686_x9887_y5415.swc,1,[34525],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00067.swc,2,"[11490, 12303]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00001.swc,1,[8],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_2520_x2913_y22642.swc,1,[34961],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01105.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00020.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00031.swc,5,"[9076, 9841, 10658, 14249, 15883]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00096.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00126.swc,3,"[2798, 2833, 8331]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_4420_x4377_y8261.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00183.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4302_x23433_y9053.swc,1,[11581],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00082.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00055.swc,1,[15508],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00031.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00209.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00140.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5723_x7031_y7203.swc,1,[38621],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00002.swc,1,[19264],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00142.swc,1,[1834],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_4693_x33039_y11636.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18461_3220_x7596_y9465.swc,3,"[522, 1032, 34804]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00057.swc,7,"[4231, 5031, 8265, 12711, 14578, 20501, 21882]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00044.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_5738_x11712_y6818.swc,1,[41463],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00303.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_5221_x9028_y25900.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00170.swc,2,"[9038, 14767]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01081.swc,0,[],R1741
